Year,Month,Product_ID,Country,Sales
2013,7,1,Columbia,0.0
2013,6,2,Belgium,529475.716
2014,9,2,Columbia,38.4
2015,9,4,Finland,50825371.298
2014,8,1,Columbia,35.616
2013,7,5,England,19622.196
2013,5,1,Argentina,2148300.0
2015,7,2,Denmark,4517562.758400001
2013,7,4,Finland,24394106.88
2013,2,2,Columbia,38.4
2015,9,4,Finland,995408.5063
2014,4,1,Columbia,0.0
2014,11,4,Finland,994199.7415999998
2015,10,5,England,4872.415499999999
2015,4,1,Columbia,534.24
2014,7,2,Columbia,768.0
2013,7,1,Argentina,117180.0
2013,6,2,Denmark,49874.6444
2015,1,5,England,-29228.224499999997
2015,8,4,Finland,363736.30799999996
2014,7,1,Argentina,652302.0
2015,9,2,Belgium,397106.787
2013,11,2,Columbia,1152.0
2014,6,1,Columbia,41.146080000000005
2013,8,4,Finland,5156027.136
2016,11,3,Columbia,17.808
2015,9,4,Finland,11445389.487999998
2014,10,1,Columbia,89.04
2014,8,2,Columbia,76.8
2014,8,2,Columbia,76.8
2015,4,2,Columbia,1152.0
2015,10,5,England,29235.3885
2014,10,1,Argentina,39060.0
2014,2,4,England,27278.720999999998
2016,3,2,Denmark,0.0
2013,3,2,Argentina,0.0
2015,3,1,Columbia,106.848
2013,1,1,Columbia,0.0
2014,12,2,Columbia,384.0
2013,12,1,Columbia,822.9216
2013,9,5,England,983562.5744999999
2014,4,1,Columbia,514.326
2013,4,4,Finland,44013344.544
2013,2,2,Denmark,16957379.096
2016,3,2,Argentina,29569.288
2013,4,1,Columbia,20.573040000000002
2016,4,3,Argentina,1562400.0
2015,11,2,Denmark,0.0
2014,10,1,Columbia,71.232
2014,11,2,Columbia,76.8
2014,11,1,Argentina,0.0
2015,12,2,Denmark,4788614.044799999
2013,10,1,Columbia,164.58432000000002
2015,11,2,Columbia,115.2
2014,9,4,Finland,2570358.3255999996
2015,5,1,Columbia,356.16
2014,6,2,Denmark,0.0
2013,7,2,Denmark,149623.9332
2015,8,2,Denmark,0.0
2013,12,1,Columbia,41.146080000000005
2014,8,1,Columbia,142.464
2016,7,3,Columbia,35.616
2014,1,2,Columbia,192.0
2015,1,4,Finland,6086431.051999999
2015,5,2,Columbia,76.8
2013,9,2,Denmark,498746.444
2014,2,4,Finland,34130959.199999996
2013,2,4,England,9092.0115
2013,10,2,Denmark,0.0
2014,2,1,Columbia,82.29216000000001
2014,9,2,Denmark,0.0
2014,9,2,Denmark,209473.528
2013,8,2,Denmark,997492.888
2014,4,1,Columbia,123.43824000000001
2015,1,2,Columbia,384.0
2015,10,4,Finland,7395843.26
2014,10,1,Columbia,89.04
2014,4,1,Argentina,1562400.0
2014,6,1,Columbia,205.7304
2013,3,4,England,227322.675
2015,7,2,Columbia,76.8
2015,1,2,Columbia,76.8
2013,1,2,Columbia,38.4
2015,9,2,Denmark,0.0
2016,3,1,Argentina,2124864.0
2015,3,5,England,847711.6425
2015,4,2,Denmark,274934.14
2015,10,4,Finland,13991495.517999997
2015,11,1,Columbia,106.848
2015,10,1,Argentina,1394442.0
2015,9,4,Finland,333416.1259
2014,6,1,Columbia,82.29216000000001
2016,3,2,Columbia,422.40000000000003
2014,5,2,Columbia,384.0
2015,1,2,Denmark,54986.828
2014,4,2,Denmark,0.0
2014,12,4,Finland,9505494.595999999
2015,9,4,Finland,11518204.126
2014,10,4,Finland,657142.8838
2015,10,2,Denmark,0.0
2013,12,1,Columbia,20.573040000000002
2013,6,4,Finland,2619594.432
2014,3,1,Columbia,411.4608
2013,3,1,Columbia,102.8652
2014,2,1,Columbia,108.00840000000001
2016,1,1,Columbia,712.32
2015,7,2,Columbia,153.6
2013,8,4,Finland,8565657.984
2014,4,4,Finland,7080650.043999999
2014,2,2,Columbia,76.8
2015,10,2,Denmark,3192409.3632
2013,11,4,Finland,0.0
2013,5,2,Columbia,38.4
2015,12,2,Columbia,1113.6000000000001
2015,5,2,Columbia,192.0
2016,2,1,Argentina,929628.0
2015,3,1,Columbia,53.424
2013,5,4,Finland,18960873.983999997
2015,9,2,Belgium,264737.858
2013,1,1,Columbia,0.0
2015,10,1,Columbia,569.856
2015,9,2,Columbia,384.0
2013,3,1,Columbia,123.43824000000001
2015,6,1,Columbia,178.08
2015,5,1,Argentina,0.0
2013,9,1,Columbia,41.146080000000005
2013,4,2,Columbia,192.0
2013,7,2,Denmark,0.0
2013,2,2,Columbia,38.4
2016,10,3,Columbia,1495.872
2013,5,1,Columbia,82.29216000000001
2013,8,4,Finland,7027166.016
2013,2,1,Columbia,514.326
2015,4,4,England,609539.985
2014,2,1,Columbia,61.719120000000004
2015,5,2,Denmark,125487.8544
2014,6,1,Argentina,390600.0
2015,4,2,Columbia,192.0
2016,3,1,Argentina,35154.0
2015,7,2,Denmark,0.0
2015,6,2,Columbia,38.4
2014,9,1,Columbia,890.4
2015,12,3,Columbia,22.858800000000002
2013,12,1,Columbia,102.8652
2016,8,3,Columbia,712.32
2016,5,3,Columbia,17.808
2015,6,2,Denmark,0.0
2015,10,1,Columbia,534.24
2015,2,2,Columbia,268.8
2015,2,1,Columbia,35.616
2015,5,1,Columbia,712.32
2015,5,2,Columbia,652.8000000000001
2014,10,1,Columbia,0.0
2015,2,2,Denmark,0.0
2013,6,1,Columbia,22.858800000000002
2016,5,3,Columbia,1780.8
2014,7,4,Finland,3031103.8159999996
2013,2,1,Columbia,0.0
2013,8,2,Columbia,38.4
2014,1,4,Finland,8607238.848
2014,5,5,England,9810.2025
2015,7,2,Columbia,384.0
2014,11,1,Argentina,929628.0
2015,9,4,Finland,12488055.319999998
2015,10,3,Argentina,468720.0
2014,6,5,England,49055.49
2013,11,4,England,9092.907000000001
2015,2,4,Finland,6474390.779999999
2013,3,2,Denmark,0.0
2015,4,4,England,9030.222
2015,1,1,Columbia,53.424
2015,12,1,Columbia,178.08
2014,11,3,Columbia,71.232
2013,1,2,Argentina,82794.0064
2014,3,2,Denmark,0.0
2014,12,2,Columbia,76.8
2016,3,2,Columbia,230.4
2013,1,2,Columbia,76.8
2013,2,4,Finland,415808.63999999996
2014,5,4,England,9092.907000000001
2014,2,2,Columbia,166.08
2013,9,1,Columbia,205.7304
2015,4,2,Columbia,576.0
2014,8,2,Columbia,960.0
2014,2,1,Argentina,773388.0
2014,1,2,Columbia,76.8
2014,5,2,Denmark,0.0
2013,3,2,Columbia,192.0
2014,11,2,Columbia,76.8
2014,1,2,Denmark,0.0
2015,1,1,Columbia,35.616
2016,5,3,Columbia,89.04
2015,1,2,Denmark,0.0
2015,1,1,Argentina,136710.0
2013,10,1,Columbia,246.87648000000002
2013,12,1,Columbia,41.146080000000005
2014,1,2,Argentina,0.0
2015,11,1,Columbia,267.12
2014,2,1,Columbia,0.0
2013,5,2,Columbia,153.6
2015,4,2,Argentina,17741.572799999998
2013,3,5,England,19623.986999999997
2013,5,5,England,4905.549
2013,8,1,Columbia,41.146080000000005
2015,11,2,Columbia,115.2
2014,10,2,Columbia,76.8
2015,7,2,Columbia,768.0
2014,2,1,Columbia,411.4608
2014,1,1,Columbia,41.146080000000005
2015,3,4,Finland,29656139.551999997
2015,3,2,Denmark,0.0
2015,12,2,Argentina,496764.03839999996
2014,9,2,Columbia,1152.0
2014,9,1,Columbia,17.808
2014,1,2,Denmark,2094735.28
2015,9,3,Argentina,0.0
2015,4,4,Finland,1630721.4365
2014,4,2,Columbia,38.4
2016,4,3,Columbia,17.808
2014,6,1,Columbia,41.146080000000005
2015,2,2,Columbia,384.0
2015,2,2,Argentina,212898.87360000002
2014,12,1,Columbia,53.424
2014,1,4,Finland,5017424.255999999
2013,12,2,Denmark,49874.6444
2014,6,2,Columbia,115.2
2014,3,1,Columbia,45.717600000000004
2015,6,1,Argentina,1859256.0
2014,1,1,Columbia,411.4608
2015,5,2,Denmark,0.0
2016,6,3,Argentina,0.0
2014,6,1,Argentina,19530.0
2014,6,5,England,19622.196
2014,7,4,Finland,3225093.3052
2013,9,2,Columbia,153.6
2014,4,1,Columbia,0.0
2014,2,2,Columbia,460.8
2016,12,3,Columbia,0.0
2015,2,2,Columbia,38.4
2016,1,1,Argentina,312480.0
2016,9,3,Columbia,53.424
2014,11,1,Argentina,3906.0
2013,4,2,Denmark,149623.9332
2014,8,1,Columbia,45.717600000000004
2013,6,2,Denmark,598495.7328
2015,2,4,Finland,30674533.837999996
2015,1,2,Denmark,549868.28
2013,11,1,Columbia,164.58432000000002
2013,9,4,Finland,1029819.3984
2014,3,2,Denmark,0.0
2013,7,1,Columbia,20.573040000000002
2014,7,2,Denmark,0.0
2014,4,2,Denmark,52368.382
2016,7,3,Argentina,0.0
2015,7,1,Argentina,1953000.0
2014,2,2,Columbia,76.8
2014,3,2,Denmark,0.0
2015,10,1,Columbia,17.808
2013,5,1,Argentina,7812.0
2013,7,2,Argentina,5913.857599999999
2015,4,1,Columbia,0.0
2013,8,2,Denmark,498746.444
2015,6,2,Argentina,35483.145599999996
2013,11,1,Columbia,61.719120000000004
2015,7,1,Columbia,356.16
2015,5,2,Columbia,576.0
2016,3,2,Columbia,76.8
2014,11,5,England,4872.415499999999
2015,2,1,Columbia,587.664
2015,6,1,Columbia,35.616
2014,11,2,Columbia,422.40000000000003
2015,10,4,England,9030.222
2013,1,2,Denmark,0.0
2013,12,2,Denmark,0.0
2013,7,5,England,502818.77249999996
2014,2,2,Denmark,0.0
2015,8,4,England,45151.11
2013,10,1,Columbia,20.573040000000002
2014,6,4,Finland,53662495.24999999
2015,10,2,Denmark,0.0
2015,1,1,Columbia,534.24
2016,2,2,Denmark,1658456.016
2015,6,5,England,29234.493
2015,8,2,Argentina,289779.0224
2014,4,1,Columbia,329.16864000000004
2016,3,2,Denmark,0.0
2015,6,3,Argentina,11718.0
2013,1,1,Argentina,1265544.0
2015,5,4,Finland,15567605.976
2013,10,1,Argentina,109368.0
2014,2,1,Columbia,164.58432000000002
2014,8,2,Belgium,661844.6449999999
2013,6,2,Denmark,0.0
2014,6,4,Finland,2415174.4343999997
2015,5,4,Finland,0.0
2013,4,4,England,488750.4675
2015,6,4,Finland,2703714.6694999994
2013,3,2,Denmark,149623.9332
2013,9,1,Columbia,699.48336
2016,7,3,Columbia,213.696
2014,9,1,Columbia,178.08
2015,8,4,Finland,1394285.6173999999
2014,11,2,Columbia,460.8
2015,4,2,Columbia,153.6
2014,1,1,Columbia,0.0
2014,11,2,Columbia,76.8
2014,10,2,Columbia,384.0
2013,7,5,England,122638.72499999999
2014,2,2,Denmark,104736.764
2014,10,1,Columbia,35.616
2013,2,1,Columbia,61.719120000000004
2014,2,4,Finland,1289006.784
2013,6,1,Argentina,46872.0
2013,11,1,Columbia,411.4608
2015,6,3,Columbia,22.858800000000002
2013,11,1,Columbia,20.573040000000002
2013,9,5,England,9811.098
2013,5,1,Columbia,45.717600000000004
2013,11,2,Argentina,5913.857599999999
2013,9,1,Columbia,144.01128
2013,9,5,England,257541.32249999998
2015,8,1,Columbia,89.04
2013,10,1,Columbia,205.7304
2015,3,2,Argentina,59138.576
2014,6,2,Columbia,76.8
2014,1,4,Finland,14969111.04
2015,4,2,Argentina,88707.864
2013,4,2,Belgium,529475.716
2014,5,1,Columbia,102.8652
2015,9,5,England,58468.986
2014,3,1,Columbia,82.29216000000001
2015,7,2,Columbia,960.0
2015,10,5,England,4872.415499999999
2015,2,1,Columbia,53.424
2016,1,2,Denmark,0.0
2014,2,4,Finland,2381197.4784
2014,4,2,Columbia,537.6
2016,5,3,Argentina,23436.0
2015,4,2,Columbia,960.0
2014,7,4,England,9092.907000000001
2016,10,3,Columbia,0.0
2014,3,1,Columbia,61.719120000000004
2013,8,5,England,24527.745
2014,9,2,Belgium,661844.6449999999
2014,8,2,Argentina,23655.430399999997
2015,5,2,Columbia,422.40000000000003
2016,1,2,Columbia,230.4
2015,4,2,Columbia,422.40000000000003
2015,4,4,England,29348.2215
2014,11,2,Columbia,76.8
2014,8,5,England,147166.47
2013,2,1,Columbia,205.7304
2013,4,2,Columbia,230.4
2013,8,1,Argentina,191394.0
2016,11,3,Columbia,35.616
2015,6,2,Belgium,1853165.006
2015,3,2,Denmark,1099736.56
2015,10,2,Columbia,384.0
2015,5,2,Columbia,38.4
2013,11,2,Columbia,691.2
2013,9,4,Finland,7262790.912
2014,11,2,Denmark,0.0
2015,3,2,Denmark,0.0
2015,9,4,Finland,1788351.7326999998
2015,4,2,Denmark,0.0
2013,5,1,Columbia,61.719120000000004
2015,6,2,Columbia,38.4
2013,7,2,Denmark,0.0
2014,7,1,Columbia,41.146080000000005
2015,3,1,Argentina,1874880.0
2015,2,1,Columbia,35.616
2015,10,1,Columbia,178.08
2013,12,4,Finland,1305639.1295999999
2014,3,1,Argentina,2343600.0
2013,7,2,Denmark,149623.9332
2015,6,1,Argentina,2538900.0
2015,4,2,Denmark,0.0
2015,6,1,Argentina,222642.0
2014,1,1,Argentina,74214.0
2013,12,4,Finland,2356248.96
2015,5,2,Denmark,0.0
2015,2,2,Columbia,1305.6000000000001
2013,12,1,Argentina,238266.0
2014,7,2,Columbia,537.6
2015,9,2,Belgium,132368.929
2013,11,1,Columbia,20.573040000000002
2013,5,4,Finland,1524631.68
2013,1,1,Columbia,1028.652
2015,4,2,Columbia,38.4
2016,3,1,Columbia,17.808
2015,6,2,Columbia,691.2
2014,2,1,Columbia,61.719120000000004
2014,9,1,Columbia,17.808
2015,10,4,England,665978.8724999999
2015,3,3,Columbia,182.87040000000002
2014,12,1,Argentina,390600.0
2014,2,2,Columbia,460.8
2013,3,1,Columbia,822.9216
2015,4,1,Columbia,35.616
2013,9,1,Columbia,411.4608
2013,2,1,Columbia,0.0
2015,12,1,Columbia,71.232
2015,7,4,England,126423.108
2015,4,2,Columbia,1152.0
2013,7,1,Argentina,3906.0
2015,8,2,Belgium,132368.929
2015,1,2,Columbia,1152.0
2015,9,1,Columbia,356.16
2013,8,2,Columbia,38.4
2014,7,1,Argentina,89838.0
2014,7,2,Argentina,47310.860799999995
2015,11,1,Columbia,71.232
2015,7,2,Denmark,0.0
2014,12,2,Columbia,768.0
2015,12,2,Denmark,17558251.4976
2014,5,2,Denmark,-86441.7512
2014,4,1,Columbia,61.719120000000004
2014,4,4,Finland,15143335.181
2013,8,4,Finland,8336963.231999999
2013,9,5,England,73583.235
2014,2,2,Columbia,384.0
2013,4,4,Finland,10769443.776
2014,10,1,Argentina,1394442.0
2013,5,4,Finland,10561539.456
2016,9,3,Columbia,53.424
2014,1,4,Finland,13056391.296
2013,5,1,Columbia,82.29216000000001
2014,8,2,Columbia,38.4
2013,9,5,England,1967125.1489999997
2014,6,2,Denmark,523683.82
2013,1,5,England,19620.405
2016,9,3,Columbia,890.4
2015,11,2,Columbia,384.0
2014,2,4,England,9092.907000000001
2014,6,2,Denmark,0.0
2013,4,4,Finland,0.0
2015,8,2,Columbia,76.8
2016,12,3,Columbia,0.0
2015,11,2,Columbia,230.4
2014,7,1,Argentina,15624.0
2014,10,2,Columbia,115.2
2013,9,2,Denmark,-43220.8756
2015,3,3,Columbia,45.717600000000004
2014,9,1,Columbia,267.12
2016,3,1,Columbia,249.312
2015,8,2,Belgium,132368.929
2015,6,2,Columbia,768.0
2013,2,4,Finland,339577.056
2014,4,5,England,4905.549
2013,10,2,Denmark,6982450.216
2015,11,1,Columbia,178.08
2015,11,1,Columbia,53.424
2014,7,1,Columbia,20.573040000000002
2014,10,5,England,1388134.251
2015,1,2,Columbia,76.8
2015,3,1,Argentina,42966.0
2013,3,4,Finland,22453666.56
2014,9,2,Denmark,261841.91
2016,3,3,Argentina,0.0
2014,8,4,Finland,2230864.6879999996
2015,4,1,Columbia,17.808
2015,7,2,Columbia,921.6
2014,5,4,England,181858.13999999998
2014,2,2,Denmark,0.0
2015,3,1,Columbia,124.656
2015,8,1,Columbia,106.848
2014,3,1,Columbia,20.573040000000002
2013,12,2,Columbia,192.0
2015,9,4,Finland,515289.09249999997
2015,5,2,Denmark,0.0
2014,8,4,England,9092.907000000001
2016,2,1,Columbia,89.04
2016,6,3,Columbia,35.616
2015,6,2,Columbia,230.4
2013,2,1,Columbia,205.7304
2015,4,2,Denmark,0.0
2014,6,2,Columbia,0.0
2015,11,3,Columbia,17.808
2016,3,2,Denmark,-107355.20999999999
2016,1,1,Columbia,284.928
2015,12,2,Columbia,230.4
2013,11,1,Columbia,61.719120000000004
2014,4,4,England,45464.534999999996
2015,9,1,Columbia,71.232
2013,9,2,Denmark,0.0
2015,3,1,Columbia,53.424
2014,3,2,Denmark,0.0
2014,9,2,Columbia,345.6
2013,9,2,Columbia,38.4
2013,5,2,Columbia,38.4
2015,9,2,Denmark,0.0
2014,1,2,Denmark,19949857.759999998
2013,10,1,Argentina,1953000.0
2014,11,2,Argentina,118277.152
2013,11,2,Columbia,115.2
2016,2,2,Denmark,829228.008
2014,1,1,Columbia,617.1912
2014,11,2,Columbia,38.4
2016,3,2,Denmark,-54986.828
2015,10,5,England,8574860.25
2016,3,2,Denmark,41461400.4
2014,10,2,Denmark,0.0
2016,3,2,Denmark,0.0
2015,7,2,Belgium,264737.858
2014,9,1,Columbia,17.808
2013,8,2,Denmark,0.0
2015,8,2,Columbia,1459.2
2014,8,2,Columbia,0.0
2013,1,1,Argentina,781200.0
2015,8,5,England,2289874.095
2014,11,1,Argentina,1859256.0
2016,1,2,Denmark,0.0
2014,3,1,Columbia,45.717600000000004
2014,12,5,England,19488.766499999998
2014,7,2,Columbia,192.0
2015,4,2,Columbia,1958.4
2015,4,1,Columbia,267.12
2013,3,1,Columbia,41.146080000000005
2014,10,2,Denmark,0.0
2013,1,4,Finland,2356248.96
2015,10,1,Argentina,312480.0
2014,12,2,Columbia,921.6
2013,9,1,Argentina,117180.0
2016,8,3,Columbia,534.24
2013,4,2,Columbia,38.4
2015,3,5,England,63338.715
2015,11,1,Columbia,178.08
2015,8,2,Denmark,54210753.1008
2015,7,1,Columbia,124.656
2013,4,2,Columbia,153.6
2014,10,1,Columbia,267.12
2015,6,5,England,29230.0155
2015,3,2,Denmark,0.0
2013,2,2,Argentina,5913.857599999999
2014,5,1,Columbia,20.573040000000002
2013,3,4,Finland,450459.36
2016,3,2,Denmark,0.0
2015,1,1,Columbia,35.616
2014,3,2,Columbia,384.0
2015,4,2,Denmark,690183.1991999999
2013,4,1,Columbia,102.8652
2013,2,4,Finland,1196142.8543999998
2013,4,2,Columbia,76.8
2014,10,1,Columbia,249.312
2014,1,5,England,1052240.2604999999
2015,4,2,Denmark,0.0
2014,11,2,Denmark,2199473.12
2013,1,4,Finland,5682718.079999999
2014,12,1,Columbia,89.04
2014,6,2,Denmark,0.0
2015,4,2,Denmark,313719.636
2014,5,1,Columbia,61.719120000000004
2013,3,1,Columbia,41.146080000000005
2015,1,4,Finland,9481251.9256
2014,11,1,Argentina,58590.0
2015,2,2,Columbia,345.6
2013,9,1,Columbia,370.31472
2016,1,2,Denmark,0.0
2014,10,4,Finland,606211.1379999999
2015,11,1,Columbia,17.808
2014,1,2,Argentina,53224.718400000005
2014,7,5,England,2452.7745
2016,1,1,Argentina,464814.0
2013,7,4,Finland,19958814.72
2014,7,2,Columbia,76.8
2014,2,5,England,24527.745
2013,4,2,Denmark,0.0
2015,3,2,Columbia,883.2
2016,2,2,Denmark,0.0
2014,5,5,England,245275.65899999999
2015,8,1,Columbia,178.08
2014,8,4,Finland,4001051.2619999996
2013,11,1,Columbia,308.5956
2013,12,1,Columbia,61.719120000000004
2014,6,2,Argentina,124191.00959999999
2016,7,3,Columbia,17.808
2013,11,1,Argentina,1171800.0
2015,4,4,Finland,727453.3656
2013,10,2,Belgium,529475.716
2013,3,2,Denmark,0.0
2015,8,2,Columbia,153.6
2013,6,2,Columbia,0.0
2014,1,2,Columbia,768.0
2013,4,1,Argentina,281232.0
2016,1,2,Denmark,1596204.6816
2015,9,4,England,564388.875
2015,1,2,Denmark,0.0
2014,2,1,Columbia,370.31472
2013,3,1,Columbia,20.573040000000002
2015,3,2,Denmark,219947.312
2013,5,2,Columbia,345.6
2014,10,2,Columbia,115.2
2013,4,2,Columbia,230.4
2014,7,2,Columbia,76.8
2016,3,3,Columbia,17.808
2014,2,1,Columbia,61.719120000000004
2015,3,2,Denmark,0.0
2014,7,4,Finland,6547157.291999999
2015,7,4,Finland,752933.6763
2013,3,4,Finland,4324409.856
2013,1,2,Columbia,76.8
2015,5,2,Denmark,0.0
2013,2,2,Denmark,149623.9332
2014,11,1,Columbia,178.08
2015,2,4,Finland,77789775.544
2015,4,4,Finland,12536646.537999999
2014,6,2,Columbia,345.6
2016,3,2,Denmark,829228.008
2015,6,1,Columbia,0.0
2013,11,2,Denmark,99749.2888
2015,11,2,Belgium,1588427.148
2013,1,1,Columbia,0.0
2013,1,1,Columbia,205.7304
2015,12,3,Argentina,1953000.0
2014,7,2,Denmark,0.0
2013,2,4,Finland,8510216.831999999
2015,6,4,England,90302.22
2014,11,4,England,9030.222
2015,2,4,Finland,8390062.251999998
2013,1,2,Columbia,76.8
2013,8,1,Argentina,187488.0
2015,4,4,Finland,5358958.436
2013,8,1,Argentina,683550.0
2013,4,2,Denmark,0.0
2014,4,1,Argentina,390600.0
2015,8,2,Denmark,752927.1264
2015,9,4,England,9030.222
2015,9,1,Columbia,178.08
2016,2,1,Columbia,480.81600000000003
2016,1,2,Denmark,-619682.1728
2014,3,2,Belgium,529475.716
2013,11,1,Argentina,1031184.0
2016,11,3,Argentina,167958.0
2013,1,5,England,98110.98
2013,9,4,England,272787.20999999996
2015,5,1,Columbia,71.232
2014,8,5,England,1501097.994
2016,1,1,Columbia,445.2
2013,3,1,Columbia,411.4608
2013,4,4,Finland,4532314.176
2014,9,2,Denmark,261841.91
2013,7,2,Columbia,384.0
2013,8,2,Columbia,38.4
2014,1,2,Columbia,153.6
2013,7,2,Denmark,0.0
2015,4,4,Finland,1151810.7874
2014,4,1,Argentina,3906.0
2014,12,4,Finland,3879789.784
2015,7,5,England,146172.465
2014,3,1,Columbia,61.719120000000004
2014,12,4,Finland,3371748.4671
2013,12,1,Columbia,41.146080000000005
2015,9,1,Argentina,324198.0
2013,3,1,Argentina,11718.0
2015,9,2,Denmark,376463.5632
2015,3,2,Denmark,0.0
2014,6,4,Finland,4364787.569999999
2015,8,1,Columbia,0.0
2015,9,1,Columbia,89.04
2015,3,1,Columbia,0.0
2014,12,2,Columbia,1152.0
2014,1,2,Argentina,5913.857599999999
2016,1,1,Argentina,54684.0
2014,2,2,Denmark,0.0
2016,1,2,Columbia,192.0
2014,7,1,Columbia,41.146080000000005
2015,11,1,Columbia,373.968
2014,6,2,Columbia,268.8
2014,11,2,Columbia,153.6
2015,11,1,Columbia,0.0
2016,2,2,Denmark,29852208.288
2014,3,4,Finland,2217646.0799999996
2014,6,1,Argentina,929628.0
2016,12,3,Columbia,534.24
2013,2,1,Columbia,20.573040000000002
2013,12,1,Argentina,234360.0
2015,5,2,Columbia,153.6
2014,3,1,Columbia,308.5956
2016,1,2,Columbia,1036.8
2013,1,1,Columbia,205.7304
2014,10,1,Columbia,17.808
2015,7,2,Columbia,76.8
2014,3,1,Columbia,61.719120000000004
2015,12,1,Columbia,373.968
2014,1,5,England,245277.44999999998
2015,2,1,Columbia,53.424
2013,12,4,Finland,0.0
2016,3,1,Columbia,178.08
2014,2,5,England,19623.0915
2014,10,4,England,744993.315
2014,6,1,Columbia,20.573040000000002
2013,4,1,Columbia,329.16864000000004
2013,5,1,Columbia,1769.28144
2015,6,1,Argentina,476532.0
2015,12,1,Argentina,1367100.0
2013,2,4,England,36369.837
2015,9,2,Denmark,1505854.2528
2014,3,1,Columbia,144.01128
2013,10,4,Finland,0.0
2014,12,2,Columbia,170.88
2015,8,4,England,27092.457000000002
2014,11,5,England,9744.830999999998
2015,11,2,Belgium,926582.503
2013,7,1,Columbia,45.717600000000004
2015,11,2,Columbia,38.4
2013,3,1,Columbia,20.573040000000002
2013,11,2,Columbia,153.6
2015,9,4,England,1941497.7299999997
2015,2,2,Denmark,0.0
2015,8,1,Columbia,35.616
2016,2,2,Denmark,0.0
2016,5,3,Columbia,1157.52
2013,4,2,Denmark,0.0
2015,2,2,Argentina,82794.0064
2014,6,1,Columbia,41.146080000000005
2016,2,3,Argentina,0.0
2013,8,5,England,-14716.646999999999
2014,5,2,Denmark,1047367.64
2015,11,2,Columbia,76.8
2015,7,2,Columbia,307.2
2013,8,2,Denmark,-2735939.1744
2013,2,1,Columbia,82.29216000000001
2014,11,2,Denmark,0.0
2013,10,2,Columbia,76.8
2014,1,2,Belgium,1058951.432
2015,6,2,Columbia,115.2
2014,2,2,Columbia,115.2
2014,6,2,Argentina,147846.44
2013,3,1,Columbia,68.57639999999999
2015,5,2,Denmark,4517562.758400001
2014,8,2,Columbia,960.0
2013,2,2,Denmark,8977435.991999999
2013,10,4,Finland,7858783.296
2013,4,2,Denmark,33914758.192
2014,6,2,Columbia,76.8
2013,7,2,Denmark,0.0
2013,2,2,Columbia,38.4
2014,7,4,Finland,723827.0715
2014,8,1,Columbia,195.888
2015,8,4,Finland,2546106.03
2013,8,1,Columbia,114.294
2014,4,2,Denmark,0.0
2013,7,2,Belgium,132368.929
2015,8,2,Columbia,38.4
2014,6,1,Columbia,0.0
2013,2,2,Argentina,177415.728
2015,10,1,Columbia,356.16
2014,12,2,Columbia,38.4
2015,5,2,Columbia,230.4
2013,6,1,Columbia,123.43824000000001
2013,8,2,Denmark,2992478.6640000003
2013,1,2,Denmark,0.0
2015,3,1,Columbia,0.0
2015,12,2,Columbia,38.4
2013,1,1,Columbia,390.88776
2015,5,5,England,63333.342
2014,12,4,Finland,10208743.792
2014,11,2,Belgium,926582.503
2013,7,2,Denmark,0.0
2013,10,2,Denmark,0.0
2016,3,2,Columbia,76.8
2015,2,2,Denmark,0.0
2014,9,2,Denmark,0.0
2013,3,2,Columbia,384.0
2014,8,2,Columbia,384.0
2013,7,4,England,109114.88399999999
2014,4,1,Columbia,370.31472
2015,6,2,Denmark,0.0
2014,6,2,Denmark,0.0
2015,12,2,Columbia,460.8
2015,6,1,Argentina,1953000.0
2014,1,2,Columbia,307.2
2014,3,1,Columbia,144.01128
2013,4,1,Columbia,205.7304
2014,7,5,England,833943.33
2014,12,2,Columbia,499.2
2016,10,3,Argentina,312480.0
2014,8,4,Finland,5261920.378
2013,1,4,Finland,0.0
2013,4,1,Argentina,644490.0
2013,4,2,Argentina,532247.184
2013,7,1,Argentina,7812.0
2013,2,1,Columbia,123.43824000000001
2015,6,1,Columbia,534.24
2013,4,1,Columbia,370.31472
2015,1,2,Argentina,59138.576
2013,12,1,Columbia,102.8652
2015,5,2,Columbia,192.0
2013,5,4,England,9092.907000000001
2015,6,2,Denmark,0.0
2014,1,2,Belgium,926582.503
2013,3,4,Finland,339577.056
2015,9,2,Denmark,-28621.6
2014,9,2,Denmark,0.0
2014,4,1,Columbia,123.43824000000001
2013,2,2,Denmark,2992478.6640000003
2013,9,1,Columbia,0.0
2015,3,2,Denmark,58914.443199999994
2014,6,2,Denmark,20947352.8
2015,3,2,Argentina,11827.715199999999
2013,10,4,Finland,4047204.0959999994
2013,6,1,Columbia,246.87648000000002
2013,6,5,England,24527.745
2014,2,4,Finland,796966.5599999999
2013,2,1,Columbia,205.7304
2013,1,1,Columbia,2057.304
2016,2,1,Argentina,464814.0
2015,6,4,Finland,9044816.481999999
2016,3,1,Columbia,22.858800000000002
2015,10,1,Columbia,0.0
2014,4,1,Columbia,41.146080000000005
2015,7,5,England,9743.9355
2013,9,1,Argentina,46872.0
2013,9,1,Argentina,0.0
2014,10,4,Finland,7783851.113999999
2015,7,2,Columbia,76.8
2014,7,4,England,136393.60499999998
2016,5,3,Columbia,0.0
2013,10,1,Columbia,82.29216000000001
2014,8,2,Columbia,384.0
2015,1,2,Columbia,153.6
